Row,calcarine,insula,cingulate,pos,central,precentral,cos,sts,postcentral,sfs,ips,loc,ifs,ots,its
bb37_mri0_mask,2.25313138961792,2.29736709594727,2.27726411819458,2.41610097885132,2.36097955703735,2.3163640499115,2.18657779693604,2.39045405387878,2.1070876121521,2.21144652366638,2.31271195411682,2.31609511375427,2.30288743972778,2.25381922721863,2.47406888008118
bb37_mri6_mask,2.16229152679443,2.53570604324341,2.42305421829224,2.5125367641449,2.03429555892944,2.47212958335876,2.6331889629364,2.46289443969727,2.20018219947815,2.46996736526489,2.41136837005615,2.25707817077637,2.50955438613892,2.5458652973175,2.47650480270386
bb37_mri12_mask,2.27530932426453,3.18151521682739,2.81225991249084,2.73607277870178,2.12779903411865,2.72510647773743,2.63633632659912,2.92362117767334,2.41758918762207,2.74445772171021,2.80908107757568,2.41767525672913,2.80448460578918,2.90930795669556,2.92777299880981
bb40_mri3_mask,2.24909234046936,2.30443334579468,2.25712990760803,2.39064741134644,2.19968128204346,2.17858052253723,2.22550773620605,2.2958619594574,2.31339526176453,2.35409379005432,2.36823463439941,2.66644024848938,2.17793893814087,2.20506715774536,2.31138038635254
bb40_mri6_mask,2.3338041305542,2.70160818099976,2.64739394187927,2.56929159164429,2.41124534606934,2.5507333278656,2.26719355583191,2.62724161148071,2.50290942192078,2.55806636810303,2.86874270439148,2.6806948184967,2.42566347122192,2.29431176185608,2.53918409347534
bb40_mri12_mask,2.45977258682251,3.01938509941101,2.96036505699158,2.97652912139893,2.20127367973328,2.74534916877747,2.66719961166382,2.96755075454712,2.73143434524536,2.8924777507782,3.02480936050415,2.76705050468445,2.74482583999634,2.73258757591248,2.86269927024841
bb41_mri0_mask,2.28837919235229,2.24166369438171,2.26830434799194,2.30704665184021,2.39380216598511,2.27176809310913,2.06395792961121,2.33735918998718,2.16375136375427,2.26150274276733,2.21426224708557,2.18828105926514,2.23427033424377,2.17824721336365,2.26838564872742
bb42_mri3_mask,2.65955901145935,2.55164813995361,2.55723333358765,2.59692168235779,2.34071111679077,2.63584876060486,2.64943289756775,2.49754953384399,2.48233890533447,2.43579292297363,2.50718569755554,2.51432132720947,2.48290634155273,2.34316349029541,2.49790501594543
bb42_mri6_mask,2.17432427406311,2.64786744117737,2.32428741455078,2.45899105072021,1.99855625629425,2.52400803565979,2.51579475402832,2.36984133720398,2.38349604606628,2.48302578926086,2.43595385551453,2.32983088493347,2.52701592445374,2.19486379623413,2.36731433868408
bb42_mri12_mask,2.59139823913574,3.23750233650208,2.8673460483551,2.75165510177612,2.03589606285095,2.73928737640381,2.95991039276123,2.86686182022095,2.47985363006592,2.58907127380371,2.66782093048096,2.51767516136169,2.76174974441528,2.8573043346405,2.88109922409058
bb44_mri0_mask,2.4848964214325,2.21907067298889,2.2178065776825,2.56172585487366,2.28238940238953,2.38401865959167,2.07467293739319,2.22148990631104,2.24104332923889,2.2167284488678,2.31614637374878,2.44418740272522,2.32319021224976,2.03535008430481,2.33285021781921
bb46_mri0_mask,2.35563683509827,2.26437664031982,2.11759257316589,2.09184885025024,1.99792540073395,2.03494071960449,1.84886193275452,2.01939249038696,1.9606032371521,1.92264151573181,1.92957758903503,2.22120690345764,2.11170387268066,1.91389620304108,2.20954728126526
bb46_mri3_mask,2.63951778411865,2.58922815322876,2.23024797439575,2.25033473968506,2.55831027030945,2.23497724533081,2.35568499565125,2.19364738464355,2.1625816822052,2.27422499656677,2.28322672843933,2.50571346282959,2.45506811141968,2.21007108688354,2.4403178691864
bb51_mri0_mask,2.55529046058655,2.32181644439697,2.20597577095032,2.37630462646484,2.34299993515015,2.18255758285522,2.19841456413269,2.24516940116882,2.1072735786438,2.28805613517761,2.23965549468994,2.23357343673706,2.21774053573608,2.4525101184845,2.5200047492981
