"","SulcalDepth","SulcalWidth","Curvature","R1_gray","Thickness","AgeCat","ROI"
"99",0.783343344928493,0.347224152993903,0.161616161616162,0.309164321863268,0.371633752244165,"2m","pos"
"100",0.751913141993247,0.238627623992306,0.181818181818182,0.234851729354814,0.421903052064632,"1m","pos"
"101",0.63890017055672,0.404558499978664,0.161616161616162,0.431087069973818,0.402752842609216,"2m","pos"
"102",0.777491714587757,0.367969701972729,0.287878787878788,0.261959676045322,0.345302214242968,"1m","pos"
"103",0.820803936468061,0.428258095092056,0.232323232323232,0.352762248268792,0.385996409335727,"2m","pos"
"104",0.606018284410116,0.199728039062996,0.297979797979798,0.162117544916962,0.409335727109515,"2m","pos"
"105",0.813363089890569,0.414307355052875,0.217171717171717,0.315600619744492,0.406343506882107,"2m","pos"
"106",0.800739709320249,0.478432940004003,0.191919191919192,0.457578737211989,0.557151406343507,"3m","pos"
"107",0.793812203689895,0.495541919008159,0.171717171717172,0.631040511304455,0.651705565529623,"4m","pos"
"108",0.660458068416604,0.184888329989544,0.217171717171717,0.196249908474391,0.375822860562537,"1m","pos"
"109",0.703954383526358,0.394892500760845,0.227272727272727,0.520272551781511,0.545182525433872,"2m","pos"
"110",0.780419746872644,0.382752035454946,0.171717171717172,0.593478532201172,0.695990424895272,"4m","pos"
"111",0.701951390527976,0.313754013756926,0.212121212121212,0.400526228168903,0.329144225014961,"2m","pos"
"112",0.762960609304528,0.310675196401841,0.186868686868687,0.419843623041397,0.346499102333932,"2m","pos"
"113",0.817669708682434,0.392311175655665,0.141414141414141,0.39467470724972,0.531418312387792,"2m","pos"
"114",0.84857416828435,0.303404228288314,0.141414141414141,0.225309987544846,0.511669658886894,"2m","pos"
"115",0.88169169671722,0.444586223928771,0.161616161616162,0.431897392605064,0.461400359066427,"3m","pos"
"116",0.868982262723211,0.464019758142927,0.106060606060606,0.543339341710305,0.802513464991023,"4m","pos"
"117",0.846841737652621,0.372150560892249,0.207070707070707,0.376694142887681,0.426690604428486,"2m","pos"
"118",0.841209328696436,0.442927197605733,0.212121212121212,0.402930431808821,0.52064631956912,"2m","pos"
"119",0.837736222327218,0.478661612049009,0.176767676767677,0.523723496407654,0.68821065230401,"4m","pos"
"120",0.732610092245015,0.313645551010165,0.252525252525253,0.257523047263998,0.268701376421305,"2m","pos"
"121",0.781104016836425,0.374428879403751,0.262626262626263,0.421343129885932,0.508677438659485,"2m","pos"
"122",0.834854057438964,0.530455416221147,0.282828282828283,0.518265216374024,0.422501496110114,"3m","pos"
"123",0.796828714515049,0.459712721893924,0.217171717171717,0.530036565059761,0.713943746259725,"4m","pos"
"124",0.673722138051045,0.218831987055375,0.227272727272727,0.261745003061892,0.347695990424895,"2m","pos"
"125",0.752461126072169,0.296234656523295,0.217171717171717,0.245244288645284,0.194494314781568,"2m","pos"
"126",0.793269554722142,0.372636638946285,0.181818181818182,0.396798440499972,0.261520047875524,"2m","pos"
"127",0.647576111861702,0.207031320792631,0.227272727272727,0.21046581298769,0.427887492519449,"1m","pos"
"128",0.733124472548587,0.263891152597143,0.186868686868687,0.461865094203298,0.570317175344105,"2m","pos"
"129",0.759061808956111,0.397607138028286,0.166666666666667,0.459064999913795,0.457211250748055,"3m","pos"
"130",0.697698745764201,0.199588878096382,0.277777777777778,0.154389165497021,0.492519449431478,"1m","pos"
"131",0.662981677566555,0.548862705442783,0.191919191919192,0.671661726006616,0.686415320167564,"4m","pos"
"132",0.741940441305348,0.310017437181027,0.277777777777778,0.223210441284545,0.306403351286655,"1m","pos"
"133",0.871343534365988,0.483764708003095,0.257575757575758,0.528085826553921,0.454219030520646,"3m","pos"
"134",0.806295210695333,0.543917262431476,0.202020202020202,0.588112813827598,0.621783363255536,"4m","pos"
"135",0.728895315816247,0.248159265891894,0.237373737373737,0.149354655933824,0.423099940155595,"2m","pos"
"136",0.81312238987765,0.344103869865334,0.222222222222222,0.214864526522342,0.32196289646918,"2m","pos"
"137",0.817325702917083,0.499888665208454,0.151515151515152,0.43026949966496,0.50688210652304,"2m","pos"
"138",0.832565536096856,0.827736887931646,0.580808080808081,0.645304020360441,0.609814482345901,"4m","pos"
"139",0.789622332247784,0.459924061935081,0.55050505050505,0.186604942802937,0.177737881508079,"1m","pos"
"140",0.688621152699269,0.247302202854366,0.222222222222222,0.161298091942574,0.502094554159186,"1m","pos"
"141",0.854514762043366,0.41548131120166,0.212121212121212,0.418589597072251,0.570915619389587,"2m","pos"
"142",0.770115234876178,0.439465852738769,0.217171717171717,0.512887371763465,0.511071214841412,"3m","pos"
"143",0.780155351044185,0.307327597967624,0.222222222222222,0.182683598407807,0.424895272292041,"1m","pos"
"144",0.724623894489285,0.430896955848431,0.252525252525253,0.359306997039402,0.549371633752244,"2m","pos"
"145",0.754398089495891,0.27860999306759,0.232323232323232,0.205682362135023,0.4590065828845,"1m","pos"
"146",0.802090996919071,0.435505138723238,0.207070707070707,0.421476256556692,0.589467384799521,"2m","pos"
"147",0.706113616948827,0.356070982267096,0.277777777777778,0.194284043160292,0.286056253740275,"2m","pos"
"148",0.759241745050433,0.49067463462695,0.277777777777778,0.315682306380058,0.286056253740275,"2m","pos"
"149",0.619936969438709,0.2295529003521,0.156565656565657,0.124242685512319,0.523638539796529,"2m","pos"
"150",0.632932970987574,0.290225902047338,0.171717171717172,0.303812960860736,0.509874326750449,"2m","pos"
"151",0.748574727819337,0.246627665081477,0.202020202020202,0.196804155851552,0.40754039497307,"1m","pos"
"152",0.779850284165353,0.460117259713302,0.262626262626263,0.374075546910127,0.396169958108917,"2m","pos"
"153",0.771000365374835,0.204383542633487,0.237373737373737,0.173996018440711,0.333333333333333,"1m","pos"
"154",0.792578564032352,0.581292820872228,0.202020202020202,0.454951915973976,0.57869539198085,"3m","pos"
"155",0.762768825302436,0.501507100041078,0.171717171717172,0.588663157889518,0.612806702573309,"4m","pos"
"156",0.648251097508594,0.592949099250304,0.171717171717172,0.270194838622635,0.159784560143627,"2m","pos"
"157",0.929762075061494,0.496540182816431,0.181818181818182,0.406709100560074,0.473967684021544,"2m","pos"
"158",0.921389953494805,0.592265830313301,0.151515151515152,0.586712697690756,0.655296229802513,"4m","pos"
"159",0.832829377737501,0.098018673597979,0.0707070707070708,0.120367133155792,0.344105326152005,"1m","insula"
"160",0.828570427961229,0.123253062042182,0.095959595959596,0.258332602796742,0.284859365649312,"2m","insula"
"161",0.850361057967485,0.175320971243411,0.0808080808080808,0.27365846609992,0.451226810293237,"2m","insula"
"162",0.864506516533664,0.0983326066670429,0.0555555555555556,0.207668300639486,0.402752842609216,"1m","insula"
"163",0.934898256779677,0.153300178323513,0.0555555555555556,0.246527868955178,0.68821065230401,"2m","insula"
"164",0.86303993680034,0.0961464131197863,0.095959595959596,0.12441630469362,0.645721125074806,"1m","insula"
"165",0.860899826490072,0.127888748482316,0.0606060606060607,0.218760430376311,0.628964691801317,"2m","insula"
"166",0.911746223285382,0.136705274492499,0.0656565656565657,0.278036687814231,1,"2m","insula"
"167",0.913474150378272,0.0986809928914846,0.0505050505050505,0.125322463185844,0.425493716337522,"2m","insula"
"168",0.893745753199854,0.130916142057995,0.0707070707070708,0.219830032301115,0.479952124476361,"2m","insula"
"169",0.879370056768381,0.15117238048297,0.0707070707070708,0.278155454775236,0.569718731298624,"2m","insula"
"170",0.949641931885947,0.194921283383097,0.818181818181818,0.189665710260104,0.317175344105326,"1m","insula"
"171",0.930946105900789,0.123671077621572,0.116161616161616,0.217431684803417,0.637342908438061,"2m","insula"
"172",0.98302046112937,0.143189362090668,0.0707070707070708,0.28751381794644,0.652304009575105,"2m","insula"
"173",0.824644605943866,0.0979232882479165,0.0757575757575757,0.25583430563848,0.384799521244764,"2m","insula"
"174",0.825927230922041,0.110166920805721,0.0505050505050505,0.328734166981684,0.604428485936565,"2m","insula"
"175",0.814185585687169,0.10375628593255,0.0505050505050505,0.208604986377874,0.411131059245961,"1m","insula"
"176",0.825285502646789,0.138501660858618,0.0707070707070708,0.284505882059859,0.245362058647516,"2m","insula"
"177",0.850155070250848,0.154219809866481,0.0454545454545455,0.323691853126718,0.557749850388989,"2m","insula"
"178",0.916184485658357,0.164451667709362,0.0707070707070708,0.223741268770257,0.289048473967684,"2m","insula"
"179",0.940661616509554,0.104134068555836,0.095959595959596,0.241800664196915,0.464991023339318,"1m","insula"
"180",0.887769199858713,0.152613925299753,0.0555555555555556,0.35028360567092,0.490724117295033,"2m","insula"
"181",0.887391382533908,0.0892401128143858,0.0555555555555556,0.258639975424409,0.315380011968881,"1m","insula"
"182",0.887869734090855,0.179372831225334,0.0606060606060607,0.298912833858224,0.38001196888091,"2m","insula"
"183",0.76417810544487,0.0940095087923088,0.0353535353535354,0.177730847980339,0.357869539198085,"2m","insula"
"184",0.884394341224665,0.140307442673254,0.0757575757575757,0.199415782458573,0.42130460801915,"2m","insula"
"185",0.846562999490012,0.168856482667226,0.0353535353535354,0.360191477982809,0.603231597845601,"3m","insula"
"186",0.824879416657803,0.192726193063022,0.0202020202020202,0.529452347050592,0.728306403351287,"4m","insula"
"187",0.85449113553763,0.0840491810761565,0.0858585858585859,0.179460500746373,0.377618192698983,"1m","insula"
"188",0.842340147770168,0.133114864102994,0.0606060606060607,0.375822206811234,0.706762417713944,"2m","insula"
"189",0.893586256377468,0.162017615409571,0.0555555555555556,0.465535728356426,0.985038898862956,"4m","insula"
"190",0.889608539044884,0.159885715623511,0.111111111111111,0.351701425879888,0.369239976062238,"2m","insula"
"191",0.870512169966012,0.153838485863225,0.121212121212121,0.380648732115742,0.53081986834231,"2m","insula"
"192",0.888365822854555,0.160782019672216,0.0707070707070708,0.345953198983639,0.495511669658887,"2m","insula"
"193",0.840545290365789,0.0850457445496889,0.0353535353535354,0.225165571897051,0.346499102333932,"2m","insula"
"194",0.90201124330601,0.128913559337594,0.0202020202020202,0.374909427417004,0.470975463794135,"3m","insula"
"195",0.869857762355965,0.135979865396047,0,0.451306371554768,0.794733692399761,"4m","insula"
"196",0.862949171908403,0.106744613780492,0.0656565656565657,0.313622417709064,0.33572710951526,"2m","insula"
"197",0.916070856377907,0.123206797030856,0.0404040404040404,0.375876850885902,0.618192698982645,"2m","insula"
"198",0.882404720368498,0.155399852135186,0.00505050505050505,0.415523254118657,0.853381208856972,"4m","insula"
"199",0.825508188359048,0.129900131085906,0.0858585858585859,0.196578329536554,0.31837223219629,"2m","insula"
"200",0.833811370211183,0.157282903927022,0.0606060606060607,0.341261191885284,0.444643925792938,"2m","insula"
"201",0.879372481739656,0.124840714996947,0.0404040404040404,0.409865774039667,0.517654099341712,"3m","insula"
"202",0.883871923744742,0.204582117714988,0.0202020202020202,0.413018125574043,0.958108916816278,"4m","insula"
"203",0.926543595325834,0.109692788204346,0.106060606060606,0.225875177769231,0.269898264512268,"2m","insula"
"204",0.855082631351712,0.102160568232208,0.101010101010101,0.249868477687691,0.359066427289048,"2m","insula"
"205",0.88338893002935,0.151861089039929,0.111111111111111,0.318267028410363,0.470975463794135,"2m","insula"
"206",0.816347798268727,0.0938233893634843,0.0505050505050505,0.222070511862659,0.451226810293237,"1m","insula"
"207",0.863658662067473,0.160668866528386,0.0555555555555556,0.21420851931925,0.511071214841412,"2m","insula"
"208",0.792573436850592,0.141202866747867,0.0454545454545455,0.357783095059286,0.537402752842609,"3m","insula"
"209",0.872930325631469,0.117945212834414,0.106060606060606,0.223876137783651,0.340514661879114,"1m","insula"
"210",0.894624647850514,0.153996676749745,0.0707070707070708,0.763196486733766,0.891083183722322,"4m","insula"
"211",0.82731267662933,0.085909232607425,0.0555555555555556,0.191804846286978,0.341711549970078,"1m","insula"
"212",0.876818248118748,0.141951818743719,0.0404040404040404,0.206888994045828,0.554159186116098,"3m","insula"
"213",0.887834190222243,0.166662648070891,0.0303030303030303,0.583766653556454,0.915020945541592,"4m","insula"
"214",0.830012757545895,0.11569474020314,0.0757575757575757,0.189671285756531,0.411131059245961,"2m","insula"
"215",0.816418193053228,0.102787514132272,0.101010101010101,0.177956323488095,0.352483542788749,"2m","insula"
"216",0.866989385468743,0.175006732708805,0.0707070707070708,0.303388215146171,0.72950329144225,"2m","insula"
"217",0.827129483991404,0.308112953573958,0.656565656565657,0.413020497030997,0.709156193895871,"4m","insula"
"218",0.769480088852633,0.215231963535809,0.863636363636364,0.138685461746196,0.182525433871933,"1m","insula"
"219",0.783591389310343,0.116396595444976,0.106060606060606,0.167157419492241,0.390783961699581,"1m","insula"
"220",0.86967844975926,0.203455116898351,0.0858585858585859,0.368629814082172,0.512866546977857,"2m","insula"
"221",0.891274940101953,0.141145632009397,0.0505050505050505,0.313632177166525,0.666666666666667,"3m","insula"
"222",0.829261072247309,0.093749607128382,0.0252525252525253,0.15651659157817,0.366846199880311,"1m","insula"
"223",0.877320572585142,0.15688668111586,0.106060606060606,0.0825396701482056,0.473967684021544,"2m","insula"
"224",0.827268194847538,0.0830978097142531,0.0656565656565657,0.170873567376895,0.393177737881508,"1m","insula"
"225",0.848988984547715,0.122252060141527,0.126262626262626,0.300643742514183,0.485338120885697,"2m","insula"
"226",0.845209910417533,0.0775103017524705,0.0454545454545455,0.207829374953828,0.561340514661879,"2m","insula"
"227",0.885182401818889,0.114093618593996,0.0707070707070708,0.289633926188529,0.510472770795931,"2m","insula"
"228",0.810460970608392,0.07810333429048,0.0303030303030303,0.143124319322862,0.532615200478755,"2m","insula"
"229",0.870525957967044,0.121639865509654,0.0353535353535354,0.258484684752124,0.388390185517654,"2m","insula"
"230",0.773666495967036,0.0975761625845822,0.0656565656565657,0.160228557840504,0.386594853381209,"1m","insula"
"231",0.782196035788547,0.151653684197381,0.121212121212121,0.424992299313304,0.462597247157391,"2m","insula"
"232",0.855070298420627,0.0907787606735851,0.121212121212121,0.14440859656981,0.347097546379413,"1m","insula"
"233",0.896046052994626,0.16728164190759,0.0101010101010101,0.343897213627886,0.594853381208857,"3m","insula"
"234",0.848686065400947,0.148618133681588,0.0404040404040404,0.449121443489289,0.915020945541592,"4m","insula"
"235",0.910316365251407,0.14587358113648,0.121212121212121,0.288746517174012,0.487731897067624,"2m","insula"
"236",0.880911950538558,0.13995323780687,0.0505050505050505,0.319753293450884,0.68821065230401,"2m","insula"
"237",0.837666035472125,0.171887525040892,0.0656565656565657,0.394248149031074,0.82884500299222,"4m","insula"
"238",0.653005304621539,0.176185440148582,0.186868686868687,0.220695069168477,0.296828246558947,"1m","central"
"239",0.69340466783283,0.26250124483077,0.181818181818182,0.327583154389678,0.330939557151406,"2m","central"
"240",0.702096198612501,0.272286678798903,0.141414141414141,0.444017932480383,0.326750448833034,"2m","central"
"241",0.477220613493589,0.175916709292709,0.176767676767677,0.278438294283139,0.266906044284859,"1m","central"
"242",0.559426749420448,0.272377738830882,0.141414141414141,0.454970595290234,0.378216636744464,"2m","central"
"243",0.598345190564264,0.266314598541467,0.186868686868687,0.218795976504746,0.306403351286655,"1m","central"
"244",0.691552441382456,0.295770704304479,0.166666666666667,0.363091797901239,0.507480550568522,"2m","central"
"245",0.659019064540041,0.28985654170801,0.161616161616162,0.539037233473847,0.484739676840215,"2m","central"
"246",0.544211027769727,0.167568494396448,0.202020202020202,0.248497845730149,0.369239976062238,"2m","central"
"247",0.630353447861574,0.219827602973944,0.151515151515152,0.379111310024534,0.4590065828845,"2m","central"
"248",0.540661082983906,0.214637389727091,0.186868686868687,0.445352672179679,0.286056253740275,"2m","central"
"249",0.541679658537332,0.272146884279398,0.626262626262626,0.297137735183397,0.226810293237582,"1m","central"
"250",0.620366751388538,0.234553763519896,0.156565656565657,0.277098397717392,0.505685218432077,"2m","central"
"251",0.675860238958247,0.261809188103998,0.136363636363636,0.40684724377439,0.550568521843208,"2m","central"
"252",0.623534305855608,0.269515102441522,0.186868686868687,0.400685562479326,0.375822860562537,"2m","central"
"253",0.593732881541254,0.294323815619164,0.146464646464647,0.468536556888292,0.40754039497307,"2m","central"
"254",0.574880953896918,0.235909938898675,0.196969696969697,0.211281432808285,0.305206463195691,"1m","central"
"255",0.610123626808288,0.282610710691085,0.161616161616162,0.375086044830864,0.309395571514063,"2m","central"
"256",0.61580363532496,0.283123937902128,0.136363636363636,0.51369211655957,0.518850987432675,"2m","central"
"257",0.731790991611625,0.283025320194526,0.136363636363636,0.376831589164943,0.522441651705566,"2m","central"
"258",0.629950133247573,0.204993543803668,0.171717171717172,0.352417376685712,0.336923997606224,"1m","central"
"259",0.541462446555847,0.256772924510412,0.101010101010101,0.440509558370073,0.253141831238779,"2m","central"
"260",0.55468827011119,0.191131101801795,0.181818181818182,0.25983364383828,0.304009575104728,"1m","central"
"261",0.637223445971631,0.235747998909928,0.121212121212121,0.410551195260611,0.276481149012567,"2m","central"
"262",0.65008870453091,0.181743783051515,0.136363636363636,0.285109756968133,0.312986235786954,"2m","central"
"263",0.672676402209068,0.240134949753497,0.181818181818182,0.372296685242955,0.336923997606224,"2m","central"
"264",0.636820200522129,0.238623674708422,0.116161616161616,0.524679906867881,0.268701376421305,"3m","central"
"265",0.641805477072698,0.249124711148238,0.095959595959596,0.699352216186394,0.328545780969479,"4m","central"
"266",0.478687747560031,0.164919096145959,0.217171717171717,0.278807280356008,0.202872531418312,"1m","central"
"267",0.491676889763281,0.23240709226252,0.146464646464647,0.509205025325897,0.336325553560742,"2m","central"
"268",0.614102383497306,0.296929842031028,0.141414141414141,0.603674400887417,0.284859365649312,"4m","central"
