"","SulcalDepth","SulcalWidth","Curvature","R1_gray","Thickness","AgeCat","ROI"
"193",0.800350770546473,0.113674640630627,0.144329896907216,0.239050971437559,0.39786156443444,"2m","insula"
"194",0.861366623033719,0.152486508620949,0.0515463917525772,0.532382926355802,0.537422622397299,"3m","insula"
"195",0.837902772871372,0.156956171362674,0,0.544885232159604,0.908272369161508,"4m","insula"
"196",0.770404941136317,0.15787566790955,0.11340206185567,0.346935657885046,0.411367473269555,"2m","insula"
"197",0.853390239172678,0.163276407841248,0.0927835051546391,0.392461937244206,0.624085537422622,"2m","insula"
"198",0.892726545892713,0.176550295567426,0.0721649484536082,0.536124203905453,0.81541924592009,"4m","insula"
"199",0.814147561259571,0.11035481829623,0.185567010309278,0.242605850569888,0.366347777152504,"2m","insula"
"200",0.806362088925818,0.14901033470181,0.175257731958763,0.323705685553857,0.546989307822172,"2m","insula"
"201",0.790367257432688,0.166095199940706,0.11340206185567,0.465890846333554,0.590320765334834,"3m","insula"
"202",0.803672355476948,0.200449286337133,0.0824742268041236,0.560306497383249,0.934721440630276,"4m","insula"
"203",0.850790236580301,0.123119071424504,0.237113402061856,0.275806583284311,0.35846933033202,"2m","insula"
"204",0.780707750017606,0.108400448869805,0.164948453608247,0.266325664890014,0.379290939786156,"2m","insula"
"205",0.802850972903472,0.148860062591577,0.144329896907216,0.373277207827403,0.563308947664603,"2m","insula"
"206",0.681907163433234,0.10105774777669,0.22680412371134,0.0772359151791468,0.410241980866629,"1m","insula"
"207",0.773319448503163,0.168658140108058,0.237113402061856,0.275275996209862,0.74732695554305,"2m","insula"
"208",0.807260696864312,0.141616356022039,0.134020618556701,0.436544912480197,0.574563871693866,"3m","insula"
"209",0.741201076518441,0.113732340219246,0.247422680412371,0.219246807492276,0.440630275745639,"1m","insula"
"210",0.839317840765245,0.178738042104831,0.175257731958763,0.584520098448308,1,"4m","insula"
"211",0.782971809874461,0.0873865784058621,0.185567010309278,0.218257059864406,0.363534046145188,"1m","insula"
"212",0.858887858637775,0.109992545946884,0.11340206185567,0.360334508629436,0.554867754642656,"3m","insula"
"213",0.836233859832167,0.164273931126762,0.11340206185567,0.799098704654839,0.951041080472707,"4m","insula"
"214",0.753827468146713,0.116535196119633,0.216494845360825,0.227433703296715,0.456387169386607,"2m","insula"
"215",0.881411442910661,0.122664075948637,0.185567010309278,0.202690137830331,0.424873382104671,"2m","insula"
"216",0.902960006031096,0.124848199225278,0.185567010309278,0.389331282876532,0.796285875070343,"2m","insula"
"217",0.917538470427073,0.159614810936679,0.0927835051546391,0.767027466201964,0.921778277996623,"4m","insula"
"218",0.699832142340199,0.111554849904252,0.206185567010309,0.207710820805208,0.411930219471019,"1m","insula"
"219",0.728902831895119,0.107907937824268,0.164948453608247,0.190729098466856,0.369724254361283,"1m","insula"
"220",0.772368869708707,0.169391179882447,0.123711340206186,0.512615980174533,0.595385481148002,"2m","insula"
"221",0.803315543405322,0.154327813810268,0.175257731958763,0.493553374698402,0.677546426561621,"3m","insula"
"222",0.805688741957519,0.107113060774745,0.268041237113402,0.229278116749277,0.433314575126618,"1m","insula"
"223",0.832972609772582,0.18469991674407,0.268041237113402,0.41626997982386,0.577377602701182,"2m","insula"
"224",0.833451553423839,0.101575025432639,0.185567010309278,0.217975802936298,0.522228474957794,"1m","insula"
"225",0.84036846332119,0.136249564523548,0.268041237113402,0.37749164042198,0.550365785030951,"2m","insula"
"226",0.849882452475817,0.114737307307435,0.22680412371134,0.245604842618637,0.553179516038267,"2m","insula"
"227",0.866346320705587,0.11969454483553,0.216494845360825,0.387240029970127,0.4946539110861,"2m","insula"
"228",0.794462964011876,0.100027111999817,0.0927835051546391,0.18220288755304,0.615644344400675,"2m","insula"
"229",0.839260266765186,0.148592872986654,0.175257731958763,0.332014914016216,0.468767585818796,"2m","insula"
"230",0.768481452373451,0.0984941160677014,0.216494845360825,0.195195762377528,0.576252110298255,"1m","insula"
"231",0.77344702059232,0.160149812026341,0.319587628865979,0.398426130019185,0.541361845807541,"2m","insula"
"232",0.80522944984152,0.0979047062758699,0.257731958762887,0.20882632057525,0.414181204276871,"1m","insula"
"233",0.887344561479954,0.169962564889734,0.0927835051546391,0.71960732131685,0.695554305008441,"3m","insula"
"234",0.882110775306941,0.164297023597228,0.164948453608247,0.490690396723206,1,"4m","insula"
"235",0.838090030144631,0.151334474712368,0.319587628865979,0.346679380932953,0.570624648283624,"2m","insula"
"236",0.837667523584127,0.142128664703148,0.195876288659794,0.353493675582126,0.714687675858188,"2m","insula"
"237",0.790583504701167,0.191975379373688,0.237113402061856,0.459197851191921,0.673044456949916,"4m","insula"
"238",0.599379289684641,0.209748661478401,0.371134020618557,0.354886598840147,0.409679234665166,"1m","central"
"239",0.683724030675183,0.282957407260108,0.402061855670103,0.472814411419516,0.348339898705684,"2m","central"
"240",0.713043205757448,0.292391975547775,0.360824742268041,0.631926968916422,0.415306696679797,"2m","central"
"241",0.504192136702716,0.211389154483628,0.422680412371134,0.34419169396352,0.357906584130557,"1m","central"
"242",0.605479689403987,0.266526878180974,0.309278350515464,0.650828055071243,0.481710748452448,"2m","central"
"243",0.537381351233294,0.191004549820935,0.484536082474227,0.30829229940634,0.384355655599325,"1m","central"
"244",0.63577396687084,0.288289041678705,0.381443298969072,0.503738219841961,0.58244231851435,"2m","central"
"245",0.627953089417006,0.2771416983501,0.360824742268041,0.646790485994356,0.604389420371412,"2m","central"
"246",0.53383012015967,0.163486658919993,0.319587628865979,0.313068212706753,0.445132245357344,"2m","central"
"247",0.636390551990141,0.210251459346783,0.319587628865979,0.475687341728841,0.56274620146314,"2m","central"
"248",0.610918029505065,0.198590965895605,0.309278350515464,0.601588281906818,0.374226223972988,"2m","central"
"249",0.508246835017727,0.153340334659354,0.402061855670103,0.391538645188233,0.462014631401238,"1m","central"
"250",0.595833336996869,0.212033270380017,0.432989690721649,0.380491463861102,0.590883511536297,"2m","central"
"251",0.631451943644286,0.231905838804187,0.360824742268041,0.54369135558416,0.711311198649409,"2m","central"
"252",0.724397530237283,0.313285117141144,0.525773195876289,0.533473129595336,0.541924592009004,"2m","central"
"253",0.73779966764609,0.337513844241555,0.474226804123711,0.627158312019012,0.576814856499719,"2m","central"
"254",0.545817920423232,0.201232201718785,0.371134020618557,0.344654274001193,0.427687113111987,"1m","central"
"255",0.624281513530146,0.237271679573945,0.350515463917526,0.498492466622251,0.433877321328081,"2m","central"
"256",0.63555585177413,0.276703370804451,0.309278350515464,0.710856248875449,0.622960045019696,"2m","central"
"257",0.798447988996034,0.326276891839027,0.463917525773196,0.51484884425537,0.449634214969049,"2m","central"
"258",0.518796180365995,0.233195450718902,0.45360824742268,0.391214569916612,0.392234102419809,"1m","central"
"259",0.558036665862923,0.281843448754045,0.350515463917526,0.629516204688894,0.335396736072032,"2m","central"
"260",0.582797999976737,0.22270368491242,0.371134020618557,0.384323352525534,0.348902644907147,"1m","central"
"261",0.663795739063476,0.293169525136038,0.381443298969072,0.550458584493814,0.364659538548115,"2m","central"
"262",0.580399871503431,0.191021485822247,0.371134020618557,0.322504347336781,0.38716938660664,"2m","central"
"263",0.737868934986561,0.297367823922208,0.34020618556701,0.501509293559878,0.450759707371975,"2m","central"
"264",0.667969645452716,0.270391272772536,0.257731958762887,0.628091351170486,0.261114237478897,"3m","central"
"265",0.699023996177121,0.307839274706034,0.206185567010309,0.808237302411381,0.448508722566123,"4m","central"
"266",0.451030617899314,0.156495361804092,0.494845360824742,0.335910663201422,0.293753517163759,"1m","central"
"267",0.529009177158656,0.252842635091431,0.371134020618557,0.640246981103283,0.5053460889139,"2m","central"
"268",0.600130430472611,0.355609749556421,0.34020618556701,0.811471626636345,0.385481148002251,"4m","central"
"269",0.674298473173768,0.295622317696718,0.309278350515464,0.546334550818149,0.351716375914463,"2m","central"
