"SulcalDepth","SulcalSpan","Curvature","Thickness","R1","AgeCat","ROI"
0.705389438086449,0.287420432744135,0.641827773306652,0.216321580300311,0.251786869651112,"1m","pos"
0.75049242959701,0.384271617060777,0.60907734624461,0.293733605903986,0.400723101661052,"2m","pos"
0.64757611182215,0.180307503867414,0.496247538957985,0.44720811872168,0.216641227223101,"1m","pos"
0.733124472570076,0.226301317147039,0.388609527778008,0.59303013704179,0.466074164599193,"2m","pos"
0.724299288900742,0.412540611161639,0.487379890240675,0.44721065042476,0.461159667961322,"3m","pos"
0.69769874569393,0.172774384357014,0.514174956694569,0.497113190405095,0.161003186338714,"1m","pos"
0.687574585448459,0.465629674575598,0.404771171875454,0.713700247902958,0.681188956054307,"4m","pos"
0.741940441182621,0.261320752660663,0.615572929966739,0.332564867683001,0.229286170504391,"1m","pos"
0.833013124544628,0.483146093035681,0.585632523521065,0.464239729214663,0.522440189415514,"3m","pos"
0.838500171214715,0.470649344909625,0.521584187380597,0.61753800736824,0.600534532592409,"4m","pos"
0.728895315794366,0.203524134290521,0.568950138758676,0.44383462437297,0.156008056161882,"1m","pos"
0.813122389828669,0.298276506069073,0.617207980674887,0.331903108628976,0.221005534807825,"1m","pos"
0.817325702873692,0.418469930864297,0.522824303648413,0.515949061290207,0.43472569797802,"3m","pos"
0.832565536072157,0.665430590169636,0.22534101199953,0.630283163253287,0.648078307752355,"4m","pos"
0.789622332156618,0.448058744175412,0.31515897401859,0.199251572310679,0.192966985060806,"1m","pos"
0.688621152612027,0.22282666921193,0.538214455055313,0.540690270250158,0.167858074460026,"1m","pos"
0.819970493457456,0.4035486851532,0.488775005677257,0.601918524590956,0.421570951567042,"3m","pos"
0.770115234804757,0.383055904544931,0.503063077348086,0.515785063190955,0.516697366422867,"3m","pos"
0.780155350960893,0.265200067030841,0.639571496746828,0.45852187781762,0.189076313075,"1m","pos"
0.724623894472495,0.365824988584356,0.555056509857538,0.550145477988003,0.364318234438074,"2m","pos"
0.754398089379226,0.253882062241953,0.543250883240211,0.489823573348396,0.211895189676916,"1m","pos"
0.80209099684968,0.371729817370508,0.47381985986772,0.615729105520472,0.426001232047282,"2m","pos"
0.706113616834786,0.311444828956186,0.732639831897809,0.299010659665473,0.200586024644819,"1m","pos"
0.759241744941674,0.431333707617688,0.7045675280429,0.293905902363322,0.32103475927915,"2m","pos"
0.619936969358014,0.20654771047161,0.428943421308574,0.540153549198056,0.13109250008506,"1m","pos"
0.632932970872124,0.248667399623392,0.412936284709262,0.536725060632528,0.30925825166018,"2m","pos"
0.748574727779514,0.219418974961777,0.576926142773162,0.395501177699045,0.203086425046355,"1m","pos"
0.779850284080974,0.392625568254851,0.548158002047191,0.40445946838314,0.378971270947777,"2m","pos"
0.771000365259215,0.177770043327235,0.665986624714867,0.354490963472658,0.180456684575704,"1m","pos"
0.792578563945297,0.500364878594528,0.558657751448815,0.588097816849146,0.459215058085193,"3m","pos"
0.762768825248105,0.424916491131043,0.429933031386104,0.624165021469897,0.591880465411808,"4m","pos"
0.6482510974102,0.536140359672135,0.780141730207415,0.205521616278626,0.275903074890163,"2m","pos"
0.929762075028473,0.419809062859058,0.400426032608213,0.492663300298593,0.411349578617148,"3m","pos"
0.921389953436768,0.514124155721951,0.328120211012749,0.652648368876449,0.589945260476759,"4m","pos"
0.653005304564295,0.137634091688882,0.4585038892684,0.316947916608791,0.226790472573394,"1m","central"
0.693404667803872,0.200910913415475,0.461866424764717,0.338146429064455,0.332842524496415,"2m","central"
0.666740034916404,0.292677113597196,0.36934845343464,0.341877878098075,0.433922958595301,"3m","central"
0.455990473709868,0.219249335525579,0.466816749129052,0.287164680322905,0.272487144966933,"1m","central"
0.531261309338664,0.300459689372203,0.390324659341386,0.390939330056514,0.446385197065328,"3m","central"
0.566930715573583,0.261192817086321,0.628156502451744,0.332069497781136,0.224481697846351,"1m","central"
0.659192071974859,0.331246263262696,0.403500694945721,0.527569437758679,0.354391734052609,"2m","central"
0.65901906448016,0.22269259814659,0.422241458835953,0.476239861144526,0.542642694393908,"3m","central"
0.54421102771042,0.126292775559354,0.541945620612799,0.375479344573016,0.254375787145162,"1m","central"
0.630353447833417,0.170054200539877,0.420005832442947,0.466759195725754,0.383967645896223,"2m","central"
0.515489635719971,0.222133015491512,0.471101044154793,0.299035414095548,0.431063994815112,"3m","central"
0.541679658539881,0.146434464224066,0.341180949852359,0.24813116359816,0.302635236828865,"1m","central"
0.620366751292182,0.186531374510375,0.454097291171346,0.503745549213249,0.282752638155128,"2m","central"
0.675860238975176,0.208169843659197,0.440669089988328,0.561775137367747,0.411486641802584,"3m","central"
0.59024030564334,0.312466402822321,0.436830432937513,0.395589224706015,0.393952373931605,"2m","central"
0.59373288145143,0.235629083860526,0.43055714580278,0.387284535366026,0.47269344511567,"3m","central"
0.574880953851221,0.186089259859965,0.564026671902958,0.297800224294824,0.217450467079803,"1m","central"
0.610123626742185,0.217812766584106,0.458475433830195,0.327163338520276,0.379973865328436,"2m","central"
0.58032594383357,0.301590917129657,0.412834263051784,0.534072257759441,0.498368519338635,"3m","central"
0.731790991495593,0.213691048888131,0.41615672739106,0.542786239096712,0.381705757566622,"2m","central"
0.596822974065002,0.214436196298474,0.447064864570858,0.358966451910264,0.348221954396548,"1m","central"
0.541462446487064,0.191948678152934,0.343567580590199,0.260864082918336,0.444885662194987,"3m","central"
0.554688270131698,0.145417774381694,0.459041285276215,0.293354272393104,0.265622921058521,"1m","central"
0.637223445882838,0.186152208018632,0.39413590575411,0.286122743856981,0.415161622529371,"2m","central"
0.610710064641718,0.229028290264272,0.439456691652752,0.342332881400891,0.270201536822696,"1m","central"
0.672676402212494,0.183761865401801,0.453908059434374,0.344484407064943,0.377206323107859,"2m","central"
0.636820200540768,0.179242377689474,0.365664180964299,0.278503724100064,0.528397666357503,"3m","central"
0.64180547697593,0.194046713879325,0.307700453351057,0.331655986278729,0.701703760399721,"4m","central"
0.453249964321968,0.194051683417869,0.561725284562067,0.224002204832079,0.27060415128567,"1m","central"
0.491676889692462,0.175934363843975,0.450249906966695,0.350957971830163,0.513043823429423,"3m","central"
0.614102383403419,0.230572768607317,0.417888514297325,0.286005160314119,0.606774296074738,"4m","central"
0.657000967043995,0.307156741894415,0.386431488308536,0.308876284601961,0.42167288453139,"2m","central"
0.615117217514295,0.302243161056633,0.383017819065819,0.263757960184328,0.482306124746586,"3m","central"
0.656758396263482,0.310740371079311,0.390211759471038,0.320717481838718,0.409248819057508,"3m","central"
0.585366718467873,0.180123839230843,0.463307327029498,0.324322627018885,0.31477535606692,"1m","central"
0.574090676124132,0.273013812427632,0.369191426124488,0.254677163201383,0.472520421861398,"3m","central"
0.62150865618611,0.197894626259621,0.360370486117833,0.26505194175648,0.600012696670459,"4m","central"
0.660028494272019,0.237797711613324,0.41354552608912,0.278697821335887,0.409904675389842,"2m","central"
0.596584560452963,0.194094040746557,0.466322620137419,0.369315632134258,0.448888432779981,"3m","central"
0.644501885734924,0.224905149967759,0.360003453986233,0.284746903885371,0.515002540717171,"4m","central"
0.609619362206174,0.24491413540298,0.437081430798431,0.364650547266297,0.330078025050891,"1m","central"
0.593445136106822,0.205796468168455,0.393214453518843,0.265290062495792,0.472998967392792,"2m","central"
0.595499816625566,0.316793164373223,0.314766252096128,0.169946968556317,0.412726710945498,"3m","central"
0.645858439094442,0.233136162304499,0.318664155458881,0.207392122901244,0.554125297604148,"4m","central"
0.607012124710966,0.270410524886135,0.447669680914979,0.343738117258215,0.334026855532636,"1m","central"
0.591098968791842,0.303870322917882,0.545318235357204,0.250202518664806,0.338016071937842,"1m","central"
0.653098563710417,0.406478746315154,0.571844480889529,0.434889132854426,0.42833324251111,"2m","central"
0.572201935913679,0.158551585148763,0.475809405106185,0.343793674075718,0.267089815250998,"1m","central"
0.611859244580477,0.208588790947531,0.50152451700274,0.177266825399759,0.488456402980703,"2m","central"
0.597420151316429,0.287976382459959,0.42939883123743,0.285198250283741,0.490876792229085,"3m","central"
0.507689194079713,0.170294094260675,0.543085436070374,0.281589026248627,0.289094749525673,"1m","central"
0.660663016753579,0.185969142942222,0.463723341848455,0.243838520382706,0.73405122539467,"4m","central"
0.564239780419746,0.133146757035687,0.549952108206876,0.298840613608874,0.329572232851959,"1m","central"
0.678543067650486,0.425973799463852,0.455398128763012,0.458979834774024,0.539973212514878,"3m","central"
0.747481323184461,0.337046910881275,0.457909705301842,0.535870048243708,0.665482289527792,"4m","central"
0.648621847552024,0.271522227297051,0.530114918792916,0.305815455583129,0.302565529618511,"1m","central"
0.586076693557252,0.158793848853381,0.585238941174989,0.300267931543028,0.297246482206267,"1m","central"
0.658886520091951,0.202755791093542,0.448314138204316,0.437503960181372,0.442560705436968,"3m","central"
0.588900658102288,0.237755153824742,0.211844591515424,0.230342855185806,0.570306360423344,"4m","central"
0.533341764301955,0.175609912163851,0.23703539813491,0.21250742896621,0.286783900179276,"1m","central"
0.633591189213991,0.136520739215274,0.539545653308895,0.345731270829848,0.211387530320562,"1m","central"
0.65740836955454,0.321166603694878,0.376977829649028,0.444759961847232,0.439925247315373,"3m","central"
0.624293196916773,0.181045465767625,0.406209062657585,0.384691368165396,0.516257408811489,"3m","central"
0.585540903826973,0.179879925619396,0.525864303205907,0.231377337192681,0.275975271643744,"1m","central"
0.712290268468728,0.233541361263186,0.41734146925322,0.380567505155005,0.408024102097827,"2m","central"
0.54026130194237,0.171470854172171,0.464931376607109,0.369400162886961,0.260698604555699,"1m","central"
0.644013141294552,0.213207975583754,0.44347130533331,0.47902501582842,0.422128470941914,"2m","central"
0.620601492738734,0.1400972782205,0.557386168260143,0.302662922652881,0.257687847792647,"1m","central"
0.668350244839035,0.21135683583397,0.466204742101851,0.344456277030765,0.396972189865844,"2m","central"
0.500583484577762,0.110935113387325,0.446545168706028,0.327412570623088,0.193833899335597,"1m","central"
0.588644645810372,0.173598904460361,0.406383667193063,0.400551784685402,0.377643099636222,"2m","central"
0.5448311386746,0.130707773771192,0.503986803560064,0.247684036704909,0.275775831569677,"1m","central"
0.650350328917767,0.197636250819524,0.446746200538317,0.415232568222191,0.533390445299066,"2m","central"
0.533333311392722,0.111801699366441,0.591677491103067,0.177622951632446,0.21476756932894,"1m","central"
0.852115798690016,0.12949141103821,0.427532879705709,0.475538157441972,0.418567870895607,"3m","central"
0.622122462111437,0.211682853790186,0.434402378948386,0.259233103536738,0.617730637508399,"4m","central"
0.607767967225853,0.173128143045222,0.49442430131298,0.300345007836675,0.333813861278779,"2m","central"
0.692083727520955,0.174652717868995,0.61803533944173,0.325773855482091,0.38333433376089,"3m","central"
0.70048300928003,0.204467015834264,0.491459404445504,0.211622036140482,0.562344386259824,"4m","central"
0.574223289798483,0.160974952089931,0.696143734994445,0.274360310715916,0.158944749013934,"1m","precentral"
0.663955494185741,0.225854964968354,0.663776073524426,0.344427021795217,0.2620227649365,"2m","precentral"
0.682571433188855,0.240282399264959,0.58834986422208,0.408322144026197,0.379485361624135,"3m","precentral"
0.60933909976482,0.151583819777468,0.698507195753441,0.300340366381036,0.171474896690871,"1m","precentral"
0.729859363163708,0.271259314080895,0.608848473562414,0.469294274405808,0.406096227484502,"3m","precentral"
0.463949026324455,0.158499045088066,0.685892033429914,0.325038677038864,0.154394970458804,"1m","precentral"
0.534000606219093,0.316313412032537,0.601062623167338,0.397478719101704,0.322431946261273,"2m","precentral"
0.631285554291641,0.26009272557916,0.54861058486988,0.530809173794874,0.495535834070285,"3m","precentral"
0.591272184144964,0.192154588595819,0.541657993289315,0.430075240105667,0.156811348776432,"1m","precentral"
0.652215026837206,0.309292555019983,0.499346661909751,0.45359574623249,0.26949187869507,"2m","precentral"
0.715135434572984,0.349414403405812,0.504535507992564,0.499746442904432,0.393228746700319,"3m","precentral"
0.456528238095173,0.120490006379173,0.457711992246352,0.126719966986589,0.160075831486692,"1m","precentral"
0.535850546190445,0.163856880246743,0.672314179996317,0.403268020785561,0.269631293115778,"2m","precentral"
0.574521358778137,0.180054148215451,0.608023450231098,0.497665804926508,0.351325861568673,"3m","precentral"
0.527506831916654,0.284451235008301,0.557012375657262,0.321859279925977,0.300543328978478,"2m","precentral"
0.560771039044247,0.302994780699581,0.524199752259457,0.441247505129687,0.394293994585521,"3m","precentral"
0.647729303480453,0.183711658412198,0.673181855755515,0.257798190493357,0.170853064115973,"1m","precentral"
0.704230765946339,0.261900063715945,0.629268169765272,0.328891507169957,0.295176427013094,"2m","precentral"
0.737768376187302,0.314874587959992,0.563989427852094,0.465525834377252,0.443373817916469,"3m","precentral"
0.704403565582615,0.209818262729721,0.532074103369448,0.441531759125046,0.282827462759891,"2m","precentral"
0.545407322225229,0.199219988215967,0.71888669788161,0.25647692278805,0.218794059728568,"1m","precentral"
0.574311629628576,0.31957405682584,0.534467064366754,0.365023832819832,0.408529617680846,"3m","precentral"
0.635231746466489,0.239399981265126,0.615323775870708,0.327889093402047,0.188620864972431,"1m","precentral"
0.662840125883911,0.277212607099051,0.566875165746779,0.358915114597891,0.325594496007188,"2m","precentral"
0.435785353127991,0.187651705677737,0.728080938820498,0.316082496107328,0.16467678398593,"1m","precentral"
0.543291739188326,0.33677911536076,0.662350843261243,0.272153650184881,0.295163702681044,"2m","precentral"
0.645678987988606,0.391986708531841,0.543965649430847,0.398606733472216,0.413939395112917,"3m","precentral"
0.676324594693827,0.42583799642166,0.50757009917304,0.480112804250055,0.58162354731695,"4m","precentral"
0.59466027645205,0.172591873486402,0.665138738698872,0.243249758767375,0.165012595705649,"1m","precentral"
0.745333452805736,0.312205558355559,0.410837281294914,0.509231187178163,0.418414902295111,"3m","precentral"
0.797008789102912,0.355467134215168,0.387461353919581,0.585387628706334,0.538155845959237,"4m","precentral"
0.823408610358524,0.422763577079292,0.48179561804689,0.351828596387945,0.337829494503781,"2m","precentral"
0.820613884565097,0.441510909018241,0.480522068175666,0.46085174789835,0.394895357582776,"3m","precentral"
0.628683513257028,0.350351316452167,0.535259145765285,0.393536154161589,0.348446843134713,"3m","precentral"
0.512485527207689,0.183477048701047,0.616482151894882,0.32066178437105,0.194613402981533,"1m","precentral"
0.616878817655557,0.217770333943559,0.506235336307325,0.415070539225326,0.388958488526386,"3m","precentral"
0.626981291338818,0.245724260170027,0.448824062115214,0.625495712736654,0.526834094903048,"4m","precentral"
0.655800238216147,0.283413808442406,0.521699484145313,0.330142590439993,0.331864134008241,"2m","precentral"
0.659100544982268,0.301822034649447,0.524563219778925,0.532703872246887,0.376076070482841,"3m","precentral"
0.746589749118866,0.348515824176514,0.414595058525711,0.717538169115934,0.481818035966154,"4m","precentral"
0.590482876423853,0.191236741291739,0.608543883601892,0.337102664146308,0.217221083333035,"1m","precentral"
0.681519045989421,0.395022505645789,0.55701938196386,0.391661146733498,0.414680725762707,"2m","precentral"
0.769260659538589,0.411542458486917,0.508517917246301,0.434775768816689,0.348989286942264,"3m","precentral"
0.782792727927545,0.562888834567939,0.496757524327709,0.49884009320324,0.529913521566775,"4m","precentral"
0.373685535806099,0.284140714272638,0.581481225403025,0.302218890063395,0.202581670157099,"1m","precentral"
0.669576609539146,0.286460918929624,0.629062651438396,0.300204498315961,0.218506240869945,"1m","precentral"
0.699275628982621,0.40134599928385,0.577425557224164,0.392226560420462,0.32854847735387,"2m","precentral"
0.604161277143128,0.146996900118853,0.689382403292229,0.275501546202488,0.185486391741799,"1m","precentral"
0.672985556974747,0.258874866218383,0.55467939847785,0.378054930502289,0.421449240564839,"2m","precentral"
0.676740935116595,0.248341179641657,0.58445730777752,0.45480463445126,0.411768928342925,"3m","precentral"
0.570059054137125,0.181719999652247,0.703261896662514,0.275011239706777,0.188308219835518,"1m","precentral"
0.711107346179179,0.282606890168984,0.433946600266547,0.635851925469195,0.8479925014958,"4m","precentral"
0.537141624146483,0.14106025792394,0.63548608249434,0.299950202806996,0.201782042703412,"1m","precentral"
0.665055411678071,0.302764045536806,0.402375813983788,0.378871545394454,0.464424565595454,"3m","precentral"
0.750830476680164,0.410073821557774,0.3847224411693,0.444640268551811,0.622357038671736,"4m","precentral"
0.614319664742377,0.272508789137114,0.719880364241904,0.293812088699341,0.165853853854407,"1m","precentral"
0.569575159726641,0.217179831253812,0.714414461754327,0.279155215691605,0.195664820071029,"1m","precentral"
0.682882250818499,0.300186906257757,0.522647179300917,0.457303847337743,0.387337519269757,"3m","precentral"
0.730115652600188,0.437131749440536,0.193506382960417,0.479503507709773,0.471498602674711,"4m","precentral"
0.507552977526018,0.280923988294248,0.37425753892418,0.14909965957736,0.169046485580981,"1m","precentral"
0.473442266967713,0.137550033440228,0.646152139489416,0.318892123920954,0.112460412804994,"1m","precentral"
0.662185233276825,0.283403354878862,0.506431758727385,0.447298978732073,0.368955561930017,"3m","precentral"
0.740312909724678,0.30954903881551,0.524273257019905,0.440235386499985,0.46867490742357,"3m","precentral"
0.547946451443588,0.219834058610005,0.638119593351511,0.246777827653888,0.147353020825583,"1m","precentral"
0.662540601895291,0.315607722410393,0.56829670848018,0.35415059005911,0.25588617919013,"2m","precentral"
0.553256541308926,0.127331709415321,0.678940179355305,0.289178790770002,0.193457978308333,"1m","precentral"
0.633618626525926,0.219892284814619,0.617918444747434,0.311700258733018,0.333022186532623,"2m","precentral"
0.585744189365399,0.183831342976045,0.652143514971832,0.350230529146334,0.171631322990295,"1m","precentral"
0.637928363083908,0.256145681202747,0.589169479176369,0.331701416283926,0.28582238326186,"2m","precentral"
0.545212766740601,0.0756543931045759,0.682941149175642,0.32764028324975,0.102539098967918,"1m","precentral"
0.655231814713338,0.0975562048198273,0.598383878611434,0.404163259123252,0.298069137934803,"2m","precentral"
0.544816311440374,0.180579398636123,0.656442560116724,0.305905190392156,0.179707262910425,"1m","precentral"
0.690008884735107,0.327879530770658,0.635953907106821,0.351840973602988,0.418788610395061,"2m","precentral"
0.386525331714762,0.145931816287222,0.83861575048453,0.275418843902008,0.14224869651666,"1m","precentral"
0.602301567825858,0.450562065910052,0.509976212359927,0.423280008399626,0.436685106805553,"3m","precentral"
0.754116302642765,0.364365636821893,0.39709717655063,0.578382968895845,0.63454127814809,"4m","precentral"
0.683932559433695,0.308717709224682,0.655653428742018,0.284831575288239,0.223065908444005,"2m","precentral"
0.686501065975944,0.250635409724418,0.553067702125029,0.512739002440069,0.268043586922818,"3m","precentral"
0.689312489729411,0.279029636085611,0.467576994853746,0.490830909872282,0.502199373133015,"4m","precentral"
0.613916488686447,0.00184265982665537,0.686037076268257,0.138624456800248,0.190963248533037,"1m","cos"
0.800344362514929,0.111998475737308,0.675065814724371,0.16820867309433,0.306043559814459,"2m","cos"
0.924017907488209,0.198208185194563,0.516158233132393,0.273942157757869,0.411789536228525,"3m","cos"
0.616974640388904,0.0464622173507598,0.729866563661673,0.210279952209882,0.193771522446967,"1m","cos"
0.867942069788015,0.0887328347901733,0.533418699647935,0.306264551578774,0.394636721703091,"3m","cos"
0.650141777632607,0.0546134574762448,0.649974264115019,0.161896434075116,0.154935339646999,"1m","cos"
0.789051899355713,0.070106367319108,0.616336617385907,0.235489666889057,0.316453446509813,"2m","cos"
0.805831270612735,0.120143597744746,0.481460175753813,0.356787218162549,0.424132968163446,"3m","cos"
0.632062667651893,0.0896420569001217,0.601523318555555,0.230297987781295,0.194781931227199,"1m","cos"
0.664642604848509,0.069537452989982,0.523484248562866,0.326390325181085,0.268451249626223,"2m","cos"
0.769412604046349,0.221079004479802,0.529907310865828,0.491862156925225,0.415609878618171,"3m","cos"
0.589441644293161,0.0556430791890104,0.477978410127682,0.323858622105128,0.19550825546365,"1m","cos"
0.527849174740566,0.0335754059024349,0.614010646513092,0.413248556911665,0.24908101277938,"2m","cos"
0.6945077724587,0.157900611449982,0.527114990392453,0.528737115477377,0.340315856647675,"3m","cos"
0.711259914262211,0.0472770926071871,0.689657124261457,0.211918386050542,0.312019846638605,"2m","cos"
0.84034401400564,0.331170385900858,0.567682366017444,0.318939804328887,0.40615777452539,"3m","cos"
0.761402918259518,0.0293777454210512,0.632950905764867,0.323242855656985,0.125594482176393,"1m","cos"
0.742404796901274,0.0584064194546324,0.610310824958802,0.303968859489563,0.305862653006635,"2m","cos"
0.873217793727293,0.0938493134903332,0.536922713370463,0.40951077862036,0.452987050779213,"3m","cos"
0.693595897553719,0.271061604288519,0.701671465064802,0.312696765193752,0.293249935479338,"2m","cos"
0.68338208104147,0.195988000780235,0.731159903276094,0.299012206817353,0.227405251442484,"1m","cos"
0.786405792335266,0.394708329611898,0.485332942455176,0.392729244131211,0.409040942198063,"3m","cos"
0.618941535366686,0.0944076413512242,0.850730392098116,0.134151992341317,0.233857317638885,"1m","cos"
0.828939238011458,0.0893064435172933,0.515519184220075,0.363678795235644,0.364770778073543,"2m","cos"
0.718357794430201,0.153481016418043,0.755011214699971,0.205366619790309,0.17224866055659,"1m","cos"
0.687693896183689,0.0974597008642993,0.617232932959785,0.312335294254574,0.306799966031566,"2m","cos"
0.829568910463131,0.163415523358077,0.48388890579007,0.59346348021829,0.379723804542088,"3m","cos"
0.740584511398375,0.142800260777548,0.436568802699023,0.691949261576053,0.519009598848836,"4m","cos"
0.693714238282973,0.16823943387449,0.694298863841341,0.168050441652082,0.186495279134503,"1m","cos"
0.794206788264652,0.196468027777902,0.54438639657969,0.371758163001873,0.425670952645845,"3m","cos"
0.817901747852039,0.243001687073092,0.402582500028428,0.595918950901628,0.563589849413064,"4m","cos"
0.874830913667857,0.0851183185353038,0.500104080528277,0.375616056539119,0.409376200685952,"2m","cos"
0.908730613282988,0.0918380612425158,0.458482194301477,0.505469639007971,0.467971611461969,"3m","cos"
0.927446116471077,0.110711260574747,0.495388098681989,0.428407410379293,0.410553754632279,"3m","cos"
0.621596580299356,0.0387257498586266,0.62499346231698,0.271606942970644,0.253368282832027,"1m","cos"
0.729716564426593,0.0722223054734964,0.522087781032021,0.427471946092724,0.458639005444079,"3m","cos"
0.745693671454091,0.101125635705539,0.365556443635646,0.680906957309932,0.536735561548285,"4m","cos"
0.767355567798802,0.101527011518488,0.487816985438257,0.352932137628725,0.356547125255283,"2m","cos"
0.819820558247793,0.147028310403136,0.522592726777708,0.420198925756187,0.418640897496931,"3m","cos"
0.814135630358298,0.132503681421914,0.363764181240863,0.606928343027762,0.510716653744095,"4m","cos"
0.621081299266885,0.104818188905623,0.634034424934339,0.268549208255571,0.234787991881876,"1m","cos"
0.805284048669148,0.201741334621677,0.552725499360678,0.333955335272379,0.382008513684605,"2m","cos"
0.746353275518782,0.32082037544955,0.59955700475476,0.288393118915426,0.515464074369849,"3m","cos"
0.838884016437236,0.280249277744932,0.415010827509343,0.541859495120742,0.555421796393537,"4m","cos"
0.576990370421552,0.0793233949112806,0.763284925286038,0.38965266229324,0.279308770024572,"1m","cos"
0.521100150293765,0.0786872771888195,0.816273130414715,0.177419852785682,0.265023701834601,"1m","cos"
0.773078533779844,0.088518025974358,0.555862480951606,0.313957975276088,0.361507263518982,"2m","cos"
0.551601503252907,0.272833070978262,0.67173572949019,0.256896341597632,0.240905767746087,"1m","cos"
0.741817527568046,0.424983519461691,0.635773955653149,0.364025357256704,0.356238145279233,"2m","cos"
0.546435459275225,0.0579966188584851,0.630492429654991,0.369852634486702,0.472086688108089,"3m","cos"
0.546303607748428,0.102726284907935,0.685354145751459,0.249167614707423,0.187470903463536,"1m","cos"
0.685207355146539,0.250074144431372,0.476763369062422,0.490410647161676,0.53325753135234,"4m","cos"
0.644652513805999,0.040675092278929,0.651793814230243,0.316746927514598,0.213121497178103,"1m","cos"
0.788808704999929,0.275311667318739,0.507232198526768,0.39004760797309,0.45121989001198,"3m","cos"
0.827395889215132,0.0935049044513944,0.356083056691775,0.813003488053915,0.631455765934253,"4m","cos"
0.540099310944129,0.113396778427677,0.726135398104179,0.279592356422721,0.173418745873237,"1m","cos"
0.62255584692495,0.110934267101728,0.65586976382294,0.34368340434174,0.23145670642836,"1m","cos"
0.80326297192891,0.185073824194446,0.495908286217459,0.456988650304785,0.37121786518349,"3m","cos"
0.855910115643246,0.206126474854373,0.287382410052702,0.659684956275731,0.645276465158428,"4m","cos"
0.660079973874967,0.228826240332244,0.573630966154319,0,0.188958198079677,"1m","cos"
0.656665968551054,0.0216687377182241,0.6532224861879,0.208073994929699,0.158669654487361,"1m","cos"
0.79807925998521,0.219666207313041,0.542279219140982,0.367138086188594,0.430279927006593,"3m","cos"
0.766479375256564,0.143114410873347,0.593552722918088,0.502933857077061,0.414362894077405,"3m","cos"
0.672902344319107,0.0239347293116927,0.739330977616385,0.157113906314465,0.177434517406196,"1m","cos"
0.783351174226012,0.114723320025655,0.563684714973923,0.259602732185828,0.401388639550378,"2m","cos"
0.80382315038091,0.0339337995201739,0.635583924951397,0.224055229946502,0.180941246503229,"1m","cos"
0.921514044915745,0.0893064070502902,0.610346962750728,0.263940383455964,0.355199729137697,"2m","cos"
0.56228591123652,0.0290891838835165,0.639710147866872,0.393135582474905,0.196629033993607,"1m","cos"
0.717884154368621,0.0967655085443006,0.625788370821687,0.312877500663337,0.293507741511282,"2m","cos"
0.388885044470358,0.101774871435441,0.69991620088556,0.393497194064254,0.145894563418486,"1m","cos"
0.550600942087127,0.12390430572092,0.658137594642757,0.453760166282256,0.321826987257136,"2m","cos"
0.663901866712414,0.0878073899995996,0.710055924462182,0.292629783362868,0.177491638592457,"1m","cos"
0.746243110554197,0.155079024373681,0.633735243350844,0.293139780882501,0.336254028565018,"2m","cos"
0.602909137998472,0.0953001243801854,0.922670779491559,0.249669876467657,0.189046576864233,"1m","cos"
0.717716412620657,0.100316176041543,0.445823580585278,0.490117391555376,0.378742371278859,"3m","cos"
0.782249871010857,0.0897024362490275,0.450695790776936,0.556620027304417,0.4852116983083,"4m","cos"
0.64923225845643,0.0749921371151263,0.625993274560257,0.234069240813273,0.318638020691423,"2m","cos"
0.849324329345229,0.0934578428432048,0.54808621813398,0.497620374921312,0.259959625141178,"3m","cos"
0.802839841464301,0.160169846719547,0.471029997747539,0.727224465084543,0.516384375516061,"4m","cos"
0.621740695473153,0.116450485878297,0.53780796635498,0.285161540589143,0.172281093772518,"1m","sts"
0.698296685092912,0.180139857680125,0.53338305352665,0.35462809738927,0.2627486050951,"2m","sts"
0.696016686042825,0.321742216116033,0.441301808641173,0.413823675460421,0.363734021627491,"3m","sts"
0.676542499608056,0.292012491464918,0.544098646338548,0.381659653731936,0.172124321703202,"1m","sts"
0.720372427559303,0.515080126926359,0.476504258635967,0.54796638489046,0.372540504176763,"3m","sts"
0.475958843547094,0.259899526146329,0.672855140616263,0.222248859801809,0.113721228141465,"1m","sts"
0.617549923219696,0.289504673520056,0.461608113303043,0.451043226931245,0.256061069601821,"2m","sts"
0.707938890939855,0.25466781575947,0.432349776950544,0.526341983717352,0.374519967658067,"3m","sts"
0.691618124651761,0.14158658544811,0.461307579625294,0.402019187918262,0.182948025806053,"1m","sts"
0.759781830412711,0.210822405572081,0.478541250091035,0.455318007574995,0.230955824161902,"2m","sts"
0.745812982189321,0.35236515780076,0.386272125562849,0.506037303097672,0.356764960287637,"3m","sts"
0.454550950196204,0.121682755741929,0.19170139858786,0.235453660445311,0.153440092323329,"1m","sts"
0.599303002204875,0.15762440275023,0.493571006919959,0.412671750560857,0.203339390299799,"2m","sts"
0.646661673329944,0.240050345589073,0.445486540362629,0.540356788694986,0.316261198449512,"3m","sts"
0.670145033041955,0.318305209203074,0.550716164379018,0.350486371807179,0.288352035796312,"2m","sts"
0.756545059038115,0.248004856501124,0.566059115404622,0.405455271593017,0.382889258755102,"3m","sts"
0.695142433512542,0.197754490481779,0.413209161913595,0.291417097589488,0.179478155779572,"1m","sts"
0.72164957900095,0.223970622372891,0.391367922977335,0.347978297959931,0.275395208071874,"2m","sts"
0.714373356305384,0.358403955398394,0.313497434554799,0.545418085094334,0.421225734906246,"3m","sts"
